,Datetime,Tweet Id,Text,Username,language,location,text-english
1516,2021-06-04 22:45:46+00:00,1400946908986855424,"#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/2hUQC1hvyd",EricEstebanN,und,"Cali, Colombia","#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/2hUQC1hvyd"
1517,2021-06-04 22:42:36+00:00,1400946114052902915,#GobiernoDeLaMuerte #SOSColombiaDDHH  #SOSCali #sossiloe @intiasprilla @JulianRoman @AdrianaLucia @miguelAPalta @TembloresOng @France24_es @CesarPachonAgro @intiasprilla @canal2co @ONUHumanRights @CIDH @MisionONUCol @NoticiasONU @ONU_es @NoticiasUno #NosEstanMatando https://t.co/itL4ZELo7P,JuanPabloRenza,und,"Cali, Colombia",#GobiernoDeLaMuerte #SOSColombiaDDHH #SOSCali #sossiloe @intiasprilla @JulianRoman @AdrianaLucia @miguelAPalta @TembloresOng @France24_es @CesarPachonAgro @intiasprilla @canal2co @ONUHumanRights @CIDH @MisionONUCol @NoticiasONU @ONU_es @NoticiasUno #NosEstanMatando https://t.co/itL4ZELo7P
1518,2021-06-04 22:42:10+00:00,1400946004174778370,"#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/W6p85yjNsN",EricEstebanN,und,"Cali, Colombia","#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/W6p85yjNsN"
1519,2021-06-04 22:38:27+00:00,1400945068006072320,"Cops Shoot Melee Protesters in Colombia 

Policías disparan cuerpo a cuerpo! 
#ParoNacional4J #SOSColombia #DuqueAsesino #NosEstanMatando @AmnistiaOnline @bbcmundo @MafeCarrascal @ONUHumanRights @HRI_ONG @CNNEE @UnivisionNews https://t.co/l4fWsGJxCD",jhovanv_,es,"Medellín, Colombia","Cops Shoot Melee Protesters in Colombia 

Cops shoot melee! 
#ParoNacional4J #SOSColombia #DuqueAsesino #NosEstanMatando @AmnistiaOnline @bbcmundo @MafeCarrascal @ONUHumanRights @HRI_ONG @CNNEE @UnivisionNews https://t.co/l4fWsGJxCD"
1520,2021-06-04 21:15:42+00:00,1400924245958529025,Mindestens 62 Menschen sterben bei den Protesten in #Kolumbien - überwiegend infolge von #Polizei|gewalt. @RutasConflicto gibt den Opfern ein Gesicht. #NosEstanMatando #SOSColombiaDDHH https://t.co/42K45D1Acg,ColombiaFixer,de,"Bogotá, DC, Colombia",At least 62 people die in the protests in #Kolumbien - mostly as a result of #Polizei| violence. @RutasConflicto gives the victims a face. #NosEstanMatando #SOSColombiaDDHH https://t.co/42K45D1Acg
1521,2021-06-04 20:54:59+00:00,1400919030870024200,"#NosEstanMatando nuestros polícias, no podemos seguir inermes, denunciamos ante @CIDH @CorteIDH tomen parte, esto es acción de la izquierda colombiana, pagan por cabeza de policía, cada día miles y miles de pesos incautados, para vandalisar y matar policias.",PaulFranck1,es,"Manizales, Colombia","#NosEstanMatando our police, we cannot remain helpless, we denounce before @CIDH @CorteIDH take part, this is the action of the Colombian left, they pay per police head, every day thousands and thousands of pesos seized, to vandalizing and killing policemen."
1522,2021-06-04 18:34:10+00:00,1400883591534596099,"@JMVivancoHRW @HRI_ONG pero ahí no pasa nada ¿verdad?

Esta sucede en Buga... #EsmadAsesino #EstadoAsesino #PoliciaAsesina #DuqueAsesino #MolanoAsesino #NosEstánMatando https://t.co/t46wZlVmmh",EnderL45,es,"Cali, Colombia","@JMVivancoHRW @HRI_ONG but nothing happens there, right?

This happens in Buga... #EsmadAsesino #EstadoAsesino #PoliciaAsesina #DuqueAsesino #MolanoAsesino #NosEstánMatando https://t.co/t46wZlVmmh"
1523,2021-06-04 18:28:30+00:00,1400882169166303233,@BLEMMOR961 @CIDH  @ONU_derechos  @ChalecosAmarill @ONUHumanRights @POTUS @KamalaHarris  #SOSCOLOMBIADDHH #NOSESTÁNMATANDO @CorrupcionEnColombia #AbusoPolicial @OEA_oficial @OEA_MACCIH @ActualidadRT @dw_espanol @nytimes @CNNEE @CNN,vanesita01,und,"Santa Marta, Colombia",@BLEMMOR961 @CIDH  @ONU_derechos  @ChalecosAmarill @ONUHumanRights @POTUS @KamalaHarris  #SOSCOLOMBIADDHH #NOSESTÁNMATANDO @CorrupcionEnColombia #AbusoPolicial @OEA_oficial @OEA_MACCIH @ActualidadRT @dw_espanol @nytimes @CNNEE @CNN
1524,2021-06-04 18:28:00+00:00,1400882042561339398,@DirectorPolicia Los #Marxistas #NosEstanMatando #CIDH #VictimasDelComunismo,satorresru,und,Colombia,@DirectorPolicia The #Marxistas #NosEstanMatando #CIDH #VictimasDelComunismo
1525,2021-06-04 18:05:04+00:00,1400876268451729409,"Para cuando es la #AperturaSegura en las grandes capitales del país? Ah sí... El 8 de junio, que bien, con estos gobernantes para que enemigos. Para los alcaldes que se están prestando a esta masacre aplica el lema de los amiguis de Petro. #NosEstanMatando https://t.co/PuUILptfrX",casosdelmar,es,Colombia,"By what is the #AperturaSegura in the great capitals of the country? Ah, yes... On June 8, that's fine, with these rulers to make enemies. For the mayors who are lending themselves to this massacre, the slogan of Petro's cronies applies. #NosEstanMatando https://t.co/PuUILptfrX"
1526,2021-06-04 17:37:33+00:00,1400869346914848774,"Colombia, el país donde la fuerza pública tiene aval para amenazar y asesinar.
@ONU_es @ONU_derechos @CorteIDH @CNNEE
@JulianRoman @PizarroMariaJo @GustavoBolivar @CICR_co

#SOSColombia #NosEstánMatando https://t.co/0kEOraT7T1",quevisajelalaif,es,"Medellín, Colombia","Colombia, the country where the security forces have the backing to threaten and murder.
@ONU_es @ONU_derechos @CorteIDH @CNNEE
@JulianRoman @PizarroMariaJo @GustavoBolivar @CICR_co

#SOSColombia #NosEstánMatando https://t.co/0kEOraT7T1"
1527,2021-06-04 17:33:57+00:00,1400868441435906054,"Las Aguilas Negras siguen matando borregos petristas. Auxilio!!
#NosEstanMatando https://t.co/hXfuYjRNUg",AndresPD76,es,Colombia,"The Black Eagles continue to kill Petrist sheep. Help!!
#NosEstanMatando https://t.co/hXfuYjRNUg"
1528,2021-06-04 17:25:59+00:00,1400866433177997317,"Para ellos no existe #Ley porque se creen lo único en este mundo y por eso #NosEstanMatando 
#SOSColmbia 
#ParoNacional4J 
@CIDH https://t.co/booFUZlSym",CindyXimenaOM,es,"Bogotá, D.C., Colombia","For them there is no #Ley because they believe the only thing in this world and that is why #NosEstanMatando 
#SOSColmbia 
#ParoNacional4J 
@CIDH https://t.co/booFUZlSym"
1529,2021-06-04 17:20:57+00:00,1400865167890599936,@Tweet1A #ACAB #SOSColombiaDDHH #NosEstanMatando #PoliciasAsesinos #EsmadAsesino #abusodepoder #abusopolicial #ParoNacional4J,dannaso18864244,und,"Bogotá, DC, Colombia",@Tweet1A #ACAB #SOSColombiaDDHH #NosEstanMatando #PoliciasAsesinos #EsmadAsesino #abusodepoder #abusopolicial #ParoNacional4J
1530,2021-06-04 17:15:37+00:00,1400863825998528513,"@IvanDuque la vida es Sagrada. 
#NosEstánMatando 
#NosEstánMasacrando 
#ColombiaEnAlertaRoja 
#ColombiaMereceVivirEnPaz https://t.co/fiaJGoF2X5",npvillamizar,es,Colombia,"@IvanDuque life is Sacred. 
#NosEstánMatando 
#NosEstánMasacrando 
#ColombiaEnAlertaRoja 
#ColombiaMereceVivirEnPaz https://t.co/fiaJGoF2X5"
1531,2021-06-04 16:00:22+00:00,1400844887982063617,"Rojo
De la serie: Rojo, azul, amarillo. 

Óleo sobre lienzo 100x70cm 

En venta.

#oilartwork #oiloncanvas #oilpainting #soscolombia #nosestanmatando #nosestanmasacrando #nosestanasesinando https://t.co/GKTfR5RaeK",DecoloresSara,es,"Medellín, Colombia","Red
From the series: Red, blue, yellow. 

Oil on canvas 100x70cm 

On sale.

#oilartwork #oiloncanvas #oilpainting #soscolombia #nosestanmatando #nosestanmasacrando #nosestanasesinando https://t.co/GKTfR5RaeK"
1532,2021-06-04 14:58:56+00:00,1400829428322742279,"@nuevodiaibague Jajajaja. Dirán ahora. Lo está maltratando, lo está violentando psicologicamente... Llamen a la ONU a las CIDH #nosestanmatando #nosestanmasacrando en vez de decir #nosestanadoctrinando #estamosvandalizando",Eduardo_m_s,es,Colombia,"@nuevodiaibague Hahahaha. They will say now. He's mistreating him, he's violating him psychologically... Call the UN to the IACHR #nosestanmatando #nosestanmasacrando instead of saying #nosestanadoctrinando #estamosvandalizando"
1533,2021-06-04 14:38:09+00:00,1400824198369615873,"Es un acto necesario para dejar de lastimar a la población civil. El Esmad no ha manejado de forma equivocada este artefacto. Los vídeos lo demuestran.
#NosEstanMatando https://t.co/PSsg3viCLn",HormigaLili,es,"Popayán, Colombia","It is a necessary act to stop hurting the civilian population. The Esmad has not mishandled this artifact. The videos prove it.
#NosEstanMatando https://t.co/PSsg3viCLn"
1534,2021-06-04 14:26:56+00:00,1400821375024222209,"#SOSColombiaDDHH #NosEstanMatando
#CALIESTACENSURADO  #URGENTE
 #ParoNacional4J @HRI_ONG
@ferchosanchez13
 @PluralidadZ @fdbedout
@AdrianaLucia @Residente
@TembloresOng
@nytimes
@guardian En Cali en este momento 
https://t.co/UF3cXrVJEU",Viviana60739560,es,"Cali, Colombia","#SOSColombiaDDHH #NosEstanMatando
#CALIESTACENSURADO #URGENTE
 #ParoNacional4J @HRI_ONG
@ferchosanchez13
 @PluralidadZ @fdbedout
@AdrianaLucia @Residente
@TembloresOng
@nytimes
@guardian In Cali right now 
https://t.co/UF3cXrVJEU"
1535,2021-06-04 14:19:38+00:00,1400819537424142337,@larroticaxd @mariamilala024 Habra que seguir reuniendo MAMERTOS💩💩 para que se incineren entre ellos ....selección natural que le dicen..salen quemados🔥🔥 y dicen que fue el ESMAD....y rematan diciendo #NosEstanMatando 😂😂😂😂😂😂😂😂😂 @jflafaurie @lafm @mindefensa @PizarroMariaJo https://t.co/yR3kyxSZW2,ricflorez,es,Colombia,@larroticaxd @mariamilala024 We will have to continue gathering MAMERTOS💩💩 so that they incinerate each other .... natural selection they tell you.. they come out burned🔥🔥 and say it was the ESMAD.... and they finish by saying #NosEstanMatando 😂😂😂😂😂😂😂😂😂 @jflafaurie @lafm @mindefensa @PizarroMariaJo https://t.co/yR3kyxSZW2
1536,2021-06-04 14:13:08+00:00,1400817904006963200,"No. Porque :
#NosEstanEstigmatizando
#NosEstanSacandoDeContexto
#NosEstanMatando 
JA... QUE MAMARRACHOS ESTOS DE LA IZQUIERDA. https://t.co/iu3Fs4kE3B https://t.co/cLnRnf2PVW",1JOEN,es,Bogotá - Colombia,"No. Because:
#NosEstanEstigmatizando
#NosEstanSacandoDeContexto
#NosEstanMatando 
HA... THAT MAMARRACHOS THESE OF THE LEFT. https://t.co/iu3Fs4kE3B https://t.co/cLnRnf2PVW"
1537,2021-06-04 14:00:07+00:00,1400814625877266432,@everstrongever @MariaFdaCabal @Betocoralg Esos muñequitos verdes no son los mismos de las Marchas del silencio? Están en todas partes verdad. Jajajajaja pobres 🤡 muy ardidos porque los siguen mostrando al mundo como lo que son. Unas 🐀 de 💩 😂. #ParoNacional4J #NosEstanMatando,migu_e,es,colombia,@everstrongever @MariaFdaCabal @Betocoralg those green dolls not the same as the Marches of Silence? They're everywhere true. Hahahahaha poor 🤡 very burned because they continue to show them to the world for what they are. A few 🐀 of 💩 😂. #ParoNacional4J #NosEstanMatando
1538,2021-06-04 13:41:27+00:00,1400809930559533063,"🚩Estuvimos con la delegación argentina de @FtePatriaGrande hablando sobre el #ParoNacional los retos que enfrenta el Colombia y los desafíos para Nuestra América ✊🔥

👉La solidaridad y la unidad es la #Alternativa 💜

#SOSColombiaDDHH #NosEstanMatando #ColombiaEnAlertaRoja https://t.co/EzsC0OcwXR",col_alternativa,es,Colombia,"🚩They are talking with the Argentine delegation of @FtePatriaGrande about the #ParoNacional challenges facing Colombia and the challenges for Our ✊🔥 America

👉Sy and unity is the #Alternativa 💜

#SOSColombiaDDHH #NosEstanMatando #ColombiaEnAlertaRoja https://t.co/EzsC0OcwXR"
1539,2021-06-04 13:34:55+00:00,1400808285452832769,"#dictaduradisfrazada  @ActualidadRT @CNNEE @abcnews @nytimes @foxnewslatino @bbcmundo @UNHumanright 
#NosEstanMatando
#SOSColombiaEnDictadura
#DDHH @camanpour police attacking unarmed civilians just because... https://t.co/2xWlQTIXjo",belcebuh,en,"cali, Colombia","#dictaduradisfrazada  @ActualidadRT @CNNEE @abcnews @nytimes @foxnewslatino @bbcmundo @UNHumanright 
#NosEstanMatando
#SOSColombiaEnDictadura
#DDHH @camanpour police attacking unarmed civilians just because... https://t.co/2xWlQTIXjo"
1540,2021-06-04 13:30:51+00:00,1400807259433836546,"#EliminatoriasSudamericanas 

No es para asustarlos, pero este es un marcador parcial, el partido se sigue jugando

#ParoNacional3J 
#MeEmociona 
#NosEstanMatando  

@Cizanaparatodos https://t.co/D3yFaJ8Wov",Comunilusoria,es,Colombia con P de paro,"#EliminatoriasSudamericanas 

It's not to scare them, but this is a partial score, the game is still being played.

#ParoNacional3J 
#MeEmociona 
#NosEstanMatando  

@Cizanaparatodos https://t.co/D3yFaJ8Wov"
1541,2021-06-04 13:02:11+00:00,1400800047667761153,"Porque avanza tan rápido la extinción de dominio de los camiones en el Paro, y no pasa lo mismo con la extinción de bienes de los narcos, amigos de este gobierno?
#AntiUribistaSigueAntiUribista #NosEstanMatando #DuqueALaCPI #ColombiaResiste https://t.co/dd1DAkpcQB",raficog7,es,Colombia,"Why is the extinction of the ownership of trucks in the Strike advancing so fast, and the same is not happening with the extinction of the assets of the narcos, friends of this government?
#AntiUribistaSigueAntiUribista #NosEstanMatando #DuqueALaCPI #ColombiaResiste https://t.co/dd1DAkpcQB"
1542,2021-06-04 12:20:48+00:00,1400789634347589635,"@RevistaSemana #NosEstanMatando … los vándalos quisieron decir #losestamosmatando porq eso están haciendo sus familiares no están mugiendo de COVID , usted los está matando, usted salió como vándalo como delincuentes mandados ya saben por quien y llevo el virus a su casa y sus papás y Flia…..",Dalma1508,es,"Bogotá, DC, Colombia","@RevistaSemana #NosEstanMatando ... the vandals wanted to say #losestamosmatando why that's what their relatives are doing they're not messing with COVID , you're killing them, you came out as vandals like criminals you know by whom and I bring the virus home and your dads and Flia....."
1543,2021-06-04 07:29:05+00:00,1400716220551270404,@lili581 @DanielSamperO Es la misma que dice #NosEstanMatando .. el chiste se cuenta solito 🤣😂🤣😂,Juanrict,es,"Cartagena, Colombia",@lili581 @DanielSamperO It's the same as #NosEstanMatando .. the joke is told alone 🤣😂🤣😂
1544,2021-06-04 07:08:08+00:00,1400710948722200577,https://t.co/m4rMDzZbNB  EN VIVO #SOSSuba #ParoNacional #NosEstanMatando #4J,sos_santurban,es,"Santander, Colombia",live https://t.co/m4rMDzZbNB #SOSSuba #ParoNacional #NosEstanMatando #4J
1545,2021-06-04 04:15:40+00:00,1400667546131517442,"Los mamertos están emberracados porque los jugadores de la selección no les siguieron el juego de salir con  pancartas pecuecas de..
#NosEstanMatando .
Por eso está noche destilaron todo su veneno hacia nuestros jugadores y  les desearon que perdieran.
Verdad @Matador000 ? https://t.co/mTRKP6XVmx",EstefaniaCuar10,es,Colombia,"The mamertos are emberracados because the players of the selection did not follow the game of leaving with banners peccuecas of..
#NosEstanMatando .
That's why this night they distilled all their poison towards our players and wished them to lose.
@Matador000 truth ? https://t.co/mTRKP6XVmx"
1546,2021-06-04 03:45:54+00:00,1400660053871448066,@JBALVIN Así hace cada vez que la gente dice #NosEstanMatando #SOSColombia,Ivo_Caicedo,es,Colombia,@JBALVIN That's how it does every time people say #NosEstanMatando #SOSColombia
1547,2021-06-04 03:44:50+00:00,1400659783443783682,@NoticiasONU  @ONU_derechos @ONU_es @hrw @hrw_espanol @JMVivancoHRW @DefensoriaCol @CNNEE @soyfdelrincon @bbcmundo @AFPespanol @dw_espanol @PizarroMariaJo @MJDuzan @wilsonariasc @LevyRincon @AdrianaLucia @VP #NosEstanMasacrando #NosEstanMatando #SOSColombiaEnDictadura 🆘🇨🇴🆘🇨🇴 https://t.co/8yu5L2Z5bp,NYounk,und,"Valle del Cauca, Colombia",@NoticiasONU  @ONU_derechos @ONU_es @hrw @hrw_espanol @JMVivancoHRW @DefensoriaCol @CNNEE @soyfdelrincon @bbcmundo @AFPespanol @dw_espanol @PizarroMariaJo @MJDuzan @wilsonariasc @LevyRincon @AdrianaLucia @VP #NosEstanMasacrando #NosEstanMatando #SOSColombiaEnDictadura 🆘🇨🇴🆘🇨🇴 https://t.co/8yu5L2Z5bp
1548,2021-06-04 03:28:10+00:00,1400655590427344898,"#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/8W6URYdtUo",EricEstebanN,und,"Cali, Colombia","#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/8W6URYdtUo"
1549,2021-06-04 03:27:23+00:00,1400655393555103748,"#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/lQRETXCqos",EricEstebanN,und,"Cali, Colombia","#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/lQRETXCqos"
1550,2021-06-04 03:16:06+00:00,1400652553117970434,"#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/4FMEoqPmGL",EricEstebanN,und,"Cali, Colombia","#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/4FMEoqPmGL"
